Category,Rating,Reviews,Installs,Type,Content Rating,Genres,Android Ver,Price in Dollars,Size(in MBs),Days Since Last Update,Update Freshness
FAMILY,4.2,5,100,Free,Everyone,Entertainment,4.4,0.0,3.3,746,Outdated
TOOLS,Unrated,3,10,Paid,Everyone,Tools,5.0,0.99,0.31,29,Recently Updated
FAMILY,Unrated,1,100,Free,Everyone,Entertainment,4.3,0.0,24.0,239,Moderately Updated
GAME,Unrated,3,100,Free,Everyone,Racing,4.1,0.0,36.0,245,Moderately Updated
VIDEO_PLAYERS,3.5,54,10000,Free,Everyone,Video Players & Editors,2.2,0.0,0.18,1934,Outdated
FAMILY,Unrated,16,1000,Free,Everyone,Education,4.0,0.0,3.5,1332,Outdated
GAME,Unrated,0,100,Free,Everyone,Racing,4.1,0.0,41.0,307,Moderately Updated
FAMILY,3.7,56,5000,Free,Everyone,Education,4.0,0.0,1.5,1253,Outdated
TOOLS,4.3,269,50000,Free,Everyone,Tools,2.0,0.0,0.63,2181,Outdated
COMMUNICATION,Unrated,10,500,Free,Everyone,Communication,4.1,0.0,5.3,1027,Outdated
NEWS_AND_MAGAZINES,Unrated,10,100,Free,Everyone,News & Magazines,4.1,0.0,19.0,572,Outdated
MAPS_AND_NAVIGATION,4.5,6,50,Free,Everyone,Maps & Navigation,4.0,0.0,2.5,11,Recently Updated
FAMILY,4.6,11480,100000,Free,Everyone,Simulation,4.4,0.0,93.0,75,Recently Updated
TOOLS,Unrated,9,50,Free,Everyone,Tools,2.3,0.0,2.8,34,Recently Updated
FAMILY,4.5,301,10000,Free,Everyone,Education,4.1,0.0,5.6,38,Recently Updated
FAMILY,4.3,1895,50000,Free,Everyone,Simulation,4.4,0.0,72.0,162,Moderately Updated
TOOLS,Unrated,0,10,Free,Everyone,Tools,1.5,0.0,0.19,360,Moderately Updated
NEWS_AND_MAGAZINES,Unrated,55,1000,Free,Everyone,News & Magazines,4.0,0.0,22.0,453,Outdated
FAMILY,4.6,19640,100000,Free,Teen,Simulation,4.4,0.0,67.0,82,Recently Updated
FAMILY,Unrated,0,50,Paid,Everyone,Entertainment,2.2,1.49,0.82,1993,Outdated
TOOLS,3.9,333,100000,Free,Everyone,Tools,2.3,0.0,1.1,917,Outdated
BUSINESS,Unrated,0,10,Free,Everyone,Business,3.0,0.0,6.9,261,Moderately Updated
MAPS_AND_NAVIGATION,3.1,742,100000,Free,Everyone,Maps & Navigation,4.1,0.0,15.0,30,Recently Updated
TOOLS,3.9,71,10000,Free,Everyone,Tools,2.3,0.0,1.1,925,Outdated
FAMILY,4.4,138,10000,Free,Everyone,Education,4.1,0.0,6.2,69,Recently Updated
BOOKS_AND_REFERENCE,4.4,47,1000,Paid,Everyone,Books & Reference,2.2,3.08,1.4,803,Outdated
SOCIAL,4.6,22,1000,Free,Teen,Social,4.3,0.0,8.7,3,Recently Updated
TOOLS,3.9,15665,5000000,Free,Everyone,Tools,4.0,0.0,0.36,761,Outdated
TOOLS,4.6,3703,100000,Free,Everyone,Tools,4.2,0.0,3.8,3,Recently Updated
TOOLS,2.5,2794,1000000,Free,Everyone,Tools,4.3,0.0,3.8,72,Recently Updated
TOOLS,4.6,251,1000,Paid,Everyone,Tools,4.2,0.99,3.8,3,Recently Updated
TOOLS,2.8,632,500000,Free,Everyone,Tools,6.0,0.0,8.2,442,Outdated
COMMUNICATION,4.0,32,5000,Free,Everyone,Communication,1.6,0.0,0.43,1105,Outdated
SOCIAL,3.8,32,10000,Free,Teen,Social,1.6,0.0,1.6,600,Outdated
BUSINESS,4.5,80,10000,Free,Everyone,Business,2.2,0.0,16.0,593,Outdated
BUSINESS,4.8,8,5000,Free,Everyone,Business,3.0,0.0,2.6,281,Moderately Updated
PHOTOGRAPHY,3.3,1307,500000,Free,Everyone,Photography,2.3,0.0,6.6,530,Outdated
COMMUNICATION,3.9,97,50000,Free,Everyone,Communication,2.2,0.0,0.58,1181,Outdated
COMMUNICATION,3.5,33,10000,Free,Everyone,Communication,4.1,0.0,2.7,324,Moderately Updated
COMMUNICATION,4.0,1926,1000000,Free,Everyone,Communication,2.2,0.0,0.7,966,Outdated
NEWS_AND_MAGAZINES,Unrated,24,1000,Free,Everyone,News & Magazines,4.2,0.0,14.0,20,Recently Updated
COMMUNICATION,3.6,437,100000,Free,Everyone,Communication,5.0,0.0,12.0,26,Recently Updated
TOOLS,Unrated,0,500,Free,Everyone,Tools,4.3,0.0,46.0,103,Moderately Updated
BUSINESS,4.7,12,500,Free,Everyone,Business,4.4,0.0,13.0,84,Recently Updated
COMMUNICATION,3.9,20829,5000000,Free,Everyone,Communication,3.0,0.0,1.9,264,Moderately Updated
BUSINESS,4.6,14,500,Free,Everyone,Business,4.4,0.0,4.3,63,Recently Updated
TOOLS,3.9,4374,1000000,Free,Everyone,Tools,4.2,0.0,13.0,44,Recently Updated
LIFESTYLE,4.9,26,1000,Free,Teen,Lifestyle,4.1,0.0,8.4,44,Recently Updated
TOOLS,3.6,11187,1000000,Free,Everyone,Tools,4.0,0.0,7.3,509,Outdated
TOOLS,3.7,2992,500000,Free,Everyone,Tools,4.1,0.0,0.57,895,Outdated
MAPS_AND_NAVIGATION,3.9,22,1000,Free,Everyone,Maps & Navigation,4.1,0.0,3.2,35,Recently Updated
LIFESTYLE,2.7,135,10000,Free,Everyone,Lifestyle,4.3,0.0,6.5,28,Recently Updated
TOOLS,3.8,67,10000,Free,Everyone,Tools,3.0,0.0,2.7,793,Outdated
NEWS_AND_MAGAZINES,2.8,636,100000,Free,Everyone,News & Magazines,4.1,0.0,1.4,61,Recently Updated
TOOLS,3.5,4,500,Free,Everyone,Tools,4.3,0.0,17.0,88,Recently Updated
TOOLS,Unrated,0,100,Free,Everyone,Tools,4.3,0.0,2.4,118,Moderately Updated
TOOLS,4.7,1363,10000,Paid,Everyone,Tools,1.6,2.59,1.6,427,Outdated
TOOLS,4.5,21979,1000000,Free,Everyone,Tools,1.6,0.0,0.96,427,Outdated
SOCIAL,4.1,158,50000,Free,Mature 17+,Social,4.1,0.0,26.0,20,Recently Updated
LIBRARIES_AND_DEMO,Unrated,3,100,Free,Everyone,Libraries & Demo,2.3,0.0,19.0,356,Moderately Updated
TOOLS,Unrated,0,10,Free,Everyone,Tools,4.4,0.0,2.9,36,Recently Updated
BUSINESS,4.8,16,500,Free,Everyone,Business,4.1,0.0,4.5,336,Moderately Updated
FAMILY,Unrated,0,100,Free,Everyone,Education,1.6,0.0,0.22,640,Outdated
TOOLS,Unrated,2,1000,Free,Everyone,Tools,4.4,0.0,42.0,236,Moderately Updated
TOOLS,Unrated,20,1000,Free,Everyone,Tools,4.0,0.0,7.9,61,Recently Updated
COMMUNICATION,3.4,198,50000,Free,Everyone,Communication,4.0,0.0,0.21,533,Outdated
TOOLS,5.0,3,100,Free,Everyone,Tools,4.2,0.0,0.05,1402,Outdated
TOOLS,Unrated,0,5,Paid,Everyone,Tools,3.2,8.99,7.3,180,Moderately Updated
TOOLS,4.3,37,5000,Free,Everyone,Tools,2.2,0.0,0.32,1181,Outdated
FAMILY,4.4,37122,1000000,Free,Everyone,Educational,4.1,0.0,89.0,55,Recently Updated
FAMILY,1.8,5,1000,Free,Everyone,Education,4.4,0.0,5.2,249,Moderately Updated
MAPS_AND_NAVIGATION,4.2,57,10000,Free,Everyone,Maps & Navigation,4.1,0.0,15.0,337,Moderately Updated
GAME,3.3,294,10000,Free,Everyone,Arcade,3.0,0.0,19.0,20,Recently Updated
SHOPPING,Unrated,2,1000,Free,Everyone,Shopping,4.1,0.0,7.6,142,Moderately Updated
TRAVEL_AND_LOCAL,Unrated,0,100,Free,Everyone,Travel & Local,4.4,0.0,18.0,341,Moderately Updated
TRAVEL_AND_LOCAL,Unrated,3,100,Free,Everyone,Travel & Local,3.0,0.0,10.0,1118,Outdated
LIFESTYLE,4.8,10,1000,Free,Everyone,Lifestyle,4.1,0.0,11.0,202,Moderately Updated
TRAVEL_AND_LOCAL,Unrated,0,10,Free,Everyone,Travel & Local,4.4,0.0,29.0,80,Recently Updated
FAMILY,4.5,22167,1000000,Free,Everyone,Educational,4.1,0.0,88.0,57,Recently Updated
FAMILY,4.7,38,500,Free,Everyone,Education,4.0,0.0,5.3,34,Recently Updated
LIFESTYLE,Unrated,0,10,Free,Teen,Lifestyle,4.1,0.0,5.4,183,Moderately Updated
BEAUTY,Unrated,1,50,Free,Everyone,Beauty,4.4,0.0,6.0,537,Outdated
SPORTS,3.5,4,100,Free,Everyone,Sports,4.4,0.0,40.0,321,Moderately Updated
FAMILY,Unrated,11,1000,Free,Everyone,Puzzle,4.0,0.0,9.2,333,Moderately Updated
FAMILY,3.5,4,1000,Free,Everyone,Education,4.3,0.0,21.0,320,Moderately Updated
BUSINESS,2.9,28,500,Paid,Everyone,Business,3.0,17.99,20.0,288,Moderately Updated
BOOKS_AND_REFERENCE,Unrated,3,100,Free,Everyone,Books & Reference,2.3,0.0,4.0,309,Moderately Updated
BOOKS_AND_REFERENCE,Unrated,0,10,Free,Everyone,Books & Reference,2.1,0.0,44.0,31,Recently Updated
BOOKS_AND_REFERENCE,4.8,238,10000,Free,Everyone,Books & Reference,4.0,0.0,27.0,75,Recently Updated
BOOKS_AND_REFERENCE,4.7,119,1000,Free,Everyone,Books & Reference,4.1,0.0,1.5,321,Moderately Updated
PRODUCTIVITY,5.0,3,100,Free,Everyone,Productivity,4.2,0.0,4.8,64,Recently Updated
COMMUNICATION,5.0,3,100,Free,Everyone,Communication,3.0,0.0,1.6,734,Outdated
HEALTH_AND_FITNESS,Unrated,1,100,Free,Everyone,Health & Fitness,4.0,0.0,4.9,168,Moderately Updated
HEALTH_AND_FITNESS,Unrated,1,500,Free,Teen,Health & Fitness,2.3,0.0,3.5,280,Moderately Updated
HEALTH_AND_FITNESS,4.0,4015,1000000,Free,Mature 17+,Health & Fitness,3.0,0.0,7.7,468,Outdated
BUSINESS,4.3,28,1000,Free,Everyone,Business,4.0,0.0,3.4,1195,Outdated
BUSINESS,Unrated,0,100,Free,Everyone,Business,4.4,0.0,2.9,91,Moderately Updated
MEDICAL,4.1,698,100000,Free,Everyone 10+,Medical,3.0,0.0,2.4,1282,Outdated
FAMILY,5.0,8,100,Free,Everyone,Entertainment,4.1,0.0,2.7,248,Moderately Updated
TRAVEL_AND_LOCAL,Unrated,0,100,Free,Everyone,Travel & Local,4.0,0.0,5.0,747,Outdated
BUSINESS,Unrated,10,100,Free,Everyone,Business,4.1,0.0,2.8,119,Moderately Updated
MEDICAL,Unrated,0,50,Free,Everyone,Medical,4.0,0.0,3.4,44,Recently Updated
SPORTS,Unrated,0,100,Free,Everyone,Sports,4.0,0.0,12.0,554,Outdated
SHOPPING,4.0,6,100,Free,Everyone,Shopping,4.1,0.0,20.0,693,Outdated
BUSINESS,Unrated,9,100,Free,Everyone,Business,4.1,0.0,4.2,978,Outdated
MAPS_AND_NAVIGATION,Unrated,1,10,Free,Everyone,Maps & Navigation,4.1,0.0,10.0,203,Moderately Updated
MAPS_AND_NAVIGATION,3.5,8,10,Free,Everyone,Maps & Navigation,4.1,0.0,26.0,203,Moderately Updated
LIFESTYLE,Unrated,1,100,Free,Everyone,Lifestyle,4.1,0.0,4.0,41,Recently Updated
MEDICAL,Unrated,0,10,Free,Teen,Medical,4.0,0.0,3.6,135,Moderately Updated
BUSINESS,Unrated,2,10,Free,Everyone,Business,4.1,0.0,98.0,7,Recently Updated
FINANCE,4.1,15057,500000,Free,Everyone,Finance,5.0,0.0,5.7,5,Recently Updated
TRAVEL_AND_LOCAL,Unrated,0,100,Free,Everyone,Travel & Local,4.0,0.0,3.6,747,Outdated
LIFESTYLE,4.6,10198,100000,Free,Everyone,Lifestyle,2.1,0.0,2.2,352,Moderately Updated
BUSINESS,Unrated,0,10,Free,Everyone,Business,4.0,0.0,10.0,839,Outdated
SPORTS,Unrated,3,50,Free,Everyone,Sports,4.4,0.0,4.8,48,Recently Updated
BUSINESS,Unrated,0,50,Free,Everyone,Business,4.0,0.0,2.0,936,Outdated
SHOPPING,4.2,4977,100000,Free,Everyone,Shopping,4.1,0.0,9.8,14,Recently Updated
COMMUNICATION,2.2,62,10000,Free,Everyone,Communication,4.1,0.0,34.0,121,Moderately Updated
GAME,4.3,45558,5000000,Free,Everyone 10+,Action,4.1,0.0,53.0,76,Recently Updated
FINANCE,4.7,19784,100000,Paid,Everyone,Finance,4.0,2.99,7.3,56,Recently Updated
BUSINESS,Unrated,0,1,Free,Everyone,Business,4.0,0.0,2.8,652,Outdated
BUSINESS,4.1,15,1000,Free,Everyone,Business,4.3,0.0,24.0,125,Moderately Updated
BUSINESS,Unrated,0,5,Free,Everyone,Business,4.1,0.0,73.0,139,Moderately Updated
LIFESTYLE,3.1,10006,1000000,Free,Everyone,Lifestyle,5.0,0.0,53.0,13,Recently Updated
HEALTH_AND_FITNESS,Unrated,0,50,Free,Everyone,Health & Fitness,2.2,0.0,4.4,111,Moderately Updated
TRAVEL_AND_LOCAL,3.0,2719,100000,Free,Teen,Travel & Local,4.2,0.0,17.0,6,Recently Updated
GAME,4.8,265,1000,Paid,Everyone,Board,2.3,3.49,1.3,1147,Outdated
TOOLS,3.7,50,5000,Free,Everyone,Tools,4.0,0.0,19.0,428,Outdated
PERSONALIZATION,3.1,112,1000,Paid,Everyone,Personalization,4.3,0.99,8.8,469,Outdated
GAME,4.6,547,10000,Free,Everyone,Board,2.3,0.0,1.3,1147,Outdated
PHOTOGRAPHY,2.9,333,50000,Free,Everyone,Photography,4.0,0.0,1.8,259,Moderately Updated
PHOTOGRAPHY,4.2,329,100000,Free,Everyone,Photography,4.4,0.0,4.8,268,Moderately Updated
GAME,4.5,70,1000,Free,Everyone,Board,4.0,0.0,0.67,87,Recently Updated
LIFESTYLE,2.8,48,5000,Free,Everyone,Lifestyle,4.0,0.0,12.0,315,Moderately Updated
BOOKS_AND_REFERENCE,Unrated,2,500,Free,Everyone,Books & Reference,4.0,0.0,20.0,176,Moderately Updated
PERSONALIZATION,4.4,2839,100000,Free,Everyone,Personalization,2.2,0.0,5.1,1670,Outdated
FINANCE,4.4,96,10000,Free,Everyone,Finance,4.0,0.0,7.2,3,Recently Updated
FINANCE,4.1,2048,100000,Free,Everyone,Finance,4.4,0.0,24.0,29,Recently Updated
BUSINESS,4.6,48,1000,Free,Everyone,Business,4.0,0.0,7.4,352,Moderately Updated
MAPS_AND_NAVIGATION,3.0,67,5000,Free,Everyone,Maps & Navigation,5.0,0.0,53.0,99,Moderately Updated
GAME,4.1,64,5000,Free,Everyone,Board,2.2,0.0,1.3,1893,Outdated
TOOLS,Unrated,0,100,Free,Everyone,Tools,4.1,0.0,8.8,246,Moderately Updated
EVENTS,4.4,16,100,Free,Everyone,Events,4.0,0.0,1.7,729,Outdated
PERSONALIZATION,3.9,25035,1000000,Free,Everyone,Personalization,2.3,0.0,14.0,657,Outdated
BOOKS_AND_REFERENCE,Unrated,0,500,Free,Everyone,Books & Reference,4.0,0.0,13.0,176,Moderately Updated
PHOTOGRAPHY,Unrated,2,100,Free,Everyone,Photography,4.4,0.0,17.0,77,Recently Updated
PRODUCTIVITY,Unrated,0,10,Free,Everyone,Productivity,4.0,0.0,24.0,36,Recently Updated
PRODUCTIVITY,Unrated,0,100,Free,Everyone,Productivity,4.1,0.0,17.0,13,Recently Updated
PERSONALIZATION,4.3,58614,1000000,Paid,Everyone,Personalization,4.4,0.99,26.0,609,Outdated
PERSONALIZATION,4.5,4,50,Free,Everyone,Personalization,4.0,0.0,0.5,585,Outdated
PERSONALIZATION,4.5,4,10,Free,Everyone,Personalization,4.4,0.0,1.7,161,Moderately Updated
TRAVEL_AND_LOCAL,3.6,57,10000,Free,Everyone,Travel & Local,4.0,0.0,32.0,69,Recently Updated
LIFESTYLE,2.0,8,1000,Free,Everyone,Lifestyle,2.3,0.0,12.0,632,Outdated
TRAVEL_AND_LOCAL,4.0,41,10000,Free,Everyone,Travel & Local,5.0,0.0,23.0,65,Recently Updated
PHOTOGRAPHY,4.5,1376,100000,Paid,Everyone,Photography,4.0,1.49,5.5,135,Moderately Updated
FAMILY,4.0,11,1000,Free,Everyone,Education,4.1,0.0,9.4,941,Outdated
PERSONALIZATION,4.3,1098,50000,Free,Everyone,Personalization,3.0,0.0,18.0,1397,Outdated
PRODUCTIVITY,Unrated,7,500,Free,Everyone,Productivity,2.2,0.0,1.8,1357,Outdated
PERSONALIZATION,4.5,69,1000,Paid,Everyone,Personalization,4.4,0.99,0.93,573,Outdated
ART_AND_DESIGN,4.8,41,5000,Free,Everyone,Art & Design,4.0,0.0,1.9,141,Moderately Updated
GAME,Unrated,1,10,Free,Everyone,Arcade,4.1,0.0,13.0,114,Moderately Updated
FAMILY,Unrated,1,100,Free,Everyone,Education,4.0,0.0,16.0,230,Moderately Updated
PERSONALIZATION,4.2,17,1000,Free,Everyone,Personalization,2.1,0.0,0.94,1920,Outdated
PHOTOGRAPHY,4.5,12572,1000000,Free,Everyone,Photography,4.0,0.0,8.5,147,Moderately Updated
SPORTS,Unrated,4,100,Free,Everyone,Sports,4.1,0.0,8.2,315,Moderately Updated
BUSINESS,Unrated,1,10,Free,Everyone,Business,4.2,0.0,3.8,64,Recently Updated
PHOTOGRAPHY,3.9,205,50000,Free,Everyone,Photography,4.0,0.0,2.4,375,Outdated
PRODUCTIVITY,Unrated,2,10,Free,Everyone,Productivity,4.1,0.0,1.7,601,Outdated
FAMILY,Unrated,0,50,Free,Everyone,Education,4.0,0.0,10.0,128,Moderately Updated
FAMILY,4.3,131,5000,Free,Everyone,Education,2.2,0.0,2.0,629,Outdated
TOOLS,3.9,319,10000,Paid,Everyone,Tools,7.0,2.99,0.02,467,Outdated
TOOLS,4.3,13064,1000000,Free,Everyone,Tools,7.0,0.0,4.6,77,Recently Updated
FINANCE,4.7,3,100,Free,Everyone,Finance,4.2,0.0,8.2,184,Moderately Updated
FAMILY,4.3,42,5000,Free,Everyone,Education,2.2,0.0,0.54,456,Outdated
FINANCE,4.5,101,10000,Free,Everyone,Finance,5.0,0.0,6.9,4,Recently Updated
VIDEO_PLAYERS,Unrated,0,100,Free,Everyone,Video Players & Editors,4.1,0.0,21.0,358,Moderately Updated
FINANCE,5.0,4,50,Free,Everyone,Finance,4.2,0.0,4.1,25,Recently Updated
TOOLS,Unrated,1,100,Free,Everyone,Tools,4.0,0.0,1.9,831,Outdated
FINANCE,Unrated,8,1000,Free,Everyone,Finance,4.4,0.0,3.5,10,Recently Updated
TOOLS,Unrated,4,1000,Free,Everyone,Tools,4.2,0.0,3.0,282,Moderately Updated
FINANCE,4.6,83,5000,Free,Everyone,Finance,4.4,0.0,4.0,23,Recently Updated
FINANCE,2.9,19,5000,Free,Everyone,Finance,4.4,0.0,2.2,408,Outdated
FAMILY,Unrated,0,100,Free,Everyone,Education,4.4,0.0,18.0,113,Moderately Updated
FINANCE,4.8,11,1000,Free,Everyone,Finance,4.1,0.0,3.7,253,Moderately Updated
HEALTH_AND_FITNESS,2.3,3,1000,Free,Everyone,Health & Fitness,5.0,0.0,2.4,21,Recently Updated
HEALTH_AND_FITNESS,Unrated,0,1,Free,Everyone,Health & Fitness,4.0,0.0,9.3,427,Outdated
FAMILY,3.8,174,10000,Free,Everyone,Simulation,2.3,0.0,44.0,386,Outdated
GAME,Unrated,12,1000,Free,Everyone,Arcade,4.0,0.0,48.0,542,Outdated
FAMILY,4.4,551,100000,Free,Everyone,Simulation,2.3,0.0,38.0,401,Outdated
GAME,Unrated,3,100,Free,Everyone,Racing,4.4,0.0,49.0,125,Moderately Updated
GAME,4.0,38448,5000000,Free,Everyone,Racing,4.1,0.0,27.0,53,Recently Updated
COMMUNICATION,4.1,22782,1000000,Free,Everyone,Communication,2.2,0.0,0.34,1232,Outdated
FINANCE,3.4,5,500,Free,Everyone,Finance,4.0,0.0,8.8,386,Outdated
GAME,4.3,85882,10000000,Free,Everyone,Arcade,2.3,0.0,23.0,274,Moderately Updated
GAME,4.0,51067,5000000,Free,Teen,Action,4.1,0.0,48.0,71,Recently Updated
TOOLS,4.2,13005,1000000,Free,Everyone,Tools,4.2,0.0,9.7,199,Moderately Updated
FINANCE,4.7,396,10000,Free,Everyone,Finance,5.0,0.0,12.0,3,Recently Updated
FAMILY,4.2,41693,1000000,Free,Everyone,Simulation,4.0,0.0,74.0,65,Recently Updated
SPORTS,3.9,138739,10000000,Free,Teen,Sports,4.1,0.0,44.0,32,Recently Updated
FAMILY,3.8,91645,10000000,Free,Teen,Simulation,4.1,0.0,36.0,92,Moderately Updated
GAME,4.1,41,5000,Free,Everyone,Casino,3.0,0.0,1.4,1448,Outdated
GAME,3.8,299,10000,Free,Everyone,Racing,4.1,0.0,25.0,271,Moderately Updated
GAME,4.3,25952,500000,Free,Everyone 10+,Action,2.3,0.0,36.0,1066,Outdated
TOOLS,4.0,22,1000,Paid,Everyone,Tools,2.3,0.99,0.08,1398,Outdated
GAME,4.2,51791,1000000,Free,Everyone,Racing,4.1,0.0,57.0,63,Recently Updated
FAMILY,4.7,513,50000,Free,Everyone,Education,4.0,0.0,9.8,237,Moderately Updated
GAME,4.7,142308,5000000,Free,Everyone 10+,Board,4.1,0.0,24.0,7,Recently Updated
GAME,4.3,54221,1000000,Free,Everyone,Racing,2.3,0.0,47.0,1880,Outdated
FAMILY,4.2,2231,500000,Free,Everyone,Entertainment,4.4,0.0,37.0,16,Recently Updated
FAMILY,3.5,1380,500000,Free,Everyone,Entertainment,4.0,0.0,6.9,21,Recently Updated
FAMILY,4.7,412744,10000000,Free,Everyone,Entertainment;Creativity,4.4,0.0,10.0,20,Recently Updated
FAMILY,4.7,12784,1000000,Free,Everyone,Entertainment,4.1,0.0,15.0,4,Recently Updated
FAMILY,4.5,992,100000,Free,Teen,Entertainment,4.2,0.0,49.0,6,Recently Updated
FAMILY,4.7,24557,1000000,Free,Everyone,Casual;Creativity,4.4,0.0,24.0,5,Recently Updated
FAMILY,4.6,16041,1000000,Free,Everyone,Entertainment,4.3,0.0,7.3,34,Recently Updated
GAME,4.6,267229,10000000,Free,Teen,Casino,2.3,0.0,24.0,72,Recently Updated
PHOTOGRAPHY,4.4,1490722,50000000,Free,Everyone,Photography,4.1,0.0,21.0,20,Recently Updated
FAMILY,4.4,23474,5000000,Free,Everyone,Casual;Creativity,4.1,0.0,8.8,13,Recently Updated
FAMILY,4.4,3588,500000,Free,Everyone,Entertainment,4.3,0.0,18.0,164,Moderately Updated
FAMILY,4.4,767,100000,Free,Everyone,Entertainment,4.1,0.0,18.0,166,Moderately Updated
FAMILY,3.0,1279,100000,Free,Everyone,Casual,4.3,0.0,13.0,56,Recently Updated
FAMILY,4.8,22290,500000,Free,Everyone,Puzzle,4.0,0.0,13.0,3,Recently Updated
FAMILY,4.7,34279,1000000,Free,Everyone,Casual;Creativity,4.4,0.0,24.0,6,Recently Updated
FAMILY,4.0,309,100000,Free,Everyone,Entertainment,4.1,0.0,25.0,98,Moderately Updated
FAMILY,3.7,1478,100000,Free,Everyone,Casual,2.3,0.0,43.0,473,Outdated
FAMILY,3.5,807,500000,Free,Everyone,Casual,3.0,0.0,4.6,99,Moderately Updated
FAMILY,2.7,5706,500000,Free,Everyone,Entertainment,4.4,0.0,47.0,391,Outdated
GAME,4.7,183343,5000000,Free,Teen,Casino,2.3,0.0,20.0,72,Recently Updated
FAMILY,4.1,213,50000,Free,Everyone,Puzzle;Brain Games,4.1,0.0,26.0,61,Recently Updated
FAMILY,4.5,5481,500000,Free,Everyone,Entertainment,4.4,0.0,69.0,32,Recently Updated
FAMILY,4.6,769,100000,Free,Everyone,Entertainment,4.1,0.0,13.0,126,Moderately Updated
BEAUTY,4.5,45452,5000000,Free,Everyone,Beauty,4.0,0.0,9.2,20,Recently Updated
FAMILY,4.4,289,100000,Free,Everyone,Entertainment,4.1,0.0,19.0,172,Moderately Updated
SOCIAL,4.3,112223,1000000,Free,Mature 17+,Social,5.0,0.0,34.0,34,Recently Updated
FAMILY,4.6,12034,1000000,Free,Everyone,Entertainment,4.1,0.0,34.0,74,Recently Updated
FAMILY,4.7,8264,500000,Free,Everyone,Art & Design;Creativity,4.4,0.0,24.0,6,Recently Updated
GAME,4.7,62561,1000000,Free,Everyone,Board,4.1,0.0,53.0,8,Recently Updated
FAMILY,4.6,9016,1000000,Free,Everyone,Entertainment;Creativity,4.1,0.0,24.0,2,Recently Updated
BUSINESS,4.7,41625,1000000,Free,Everyone,Business,4.1,0.0,5.4,230,Moderately Updated
NEWS_AND_MAGAZINES,Unrated,114,10000,Free,Everyone,News & Magazines,4.2,0.0,7.7,75,Recently Updated
WEATHER,4.4,8433,100000,Free,Everyone,Weather,4.0,0.0,5.6,63,Recently Updated
BUSINESS,4.8,726,1000,Paid,Everyone,Business,4.1,3.99,5.4,231,Moderately Updated
SOCIAL,4.1,8,100,Free,Teen,Social,4.1,0.0,4.4,390,Outdated
GAME,4.4,12,1000,Free,Mature 17+,Action,4.4,0.0,98.0,182,Moderately Updated
TOOLS,4.7,7,1000,Free,Everyone,Tools,4.1,0.0,29.0,42,Recently Updated
SHOPPING,4.0,4,10,Free,Everyone,Shopping,4.1,0.0,2.4,369,Outdated
NEWS_AND_MAGAZINES,3.4,736,50000,Free,Teen,News & Magazines,4.1,0.0,8.5,5,Recently Updated
NEWS_AND_MAGAZINES,2.8,33,1000,Free,Everyone,News & Magazines,5.0,0.0,33.0,63,Recently Updated
TRAVEL_AND_LOCAL,3.1,421,100000,Free,Everyone,Travel & Local,4.1,0.0,53.0,152,Moderately Updated
NEWS_AND_MAGAZINES,3.9,262,10000,Free,Everyone,News & Magazines,4.1,0.0,22.0,43,Recently Updated
PERSONALIZATION,Unrated,5,1000,Free,Everyone,Personalization,4.0,0.0,17.0,126,Moderately Updated
NEWS_AND_MAGAZINES,4.2,69,5000,Free,Everyone,News & Magazines,4.4,0.0,25.0,349,Moderately Updated
FINANCE,4.5,64983,1000000,Free,Everyone,Finance,4.1,0.0,39.0,51,Recently Updated
NEWS_AND_MAGAZINES,Unrated,4,100,Free,Everyone,News & Magazines,4.4,0.0,36.0,156,Moderately Updated
NEWS_AND_MAGAZINES,Unrated,64,1000,Free,Everyone,News & Magazines,4.1,0.0,8.5,5,Recently Updated
NEWS_AND_MAGAZINES,Unrated,72,5000,Free,Everyone,News & Magazines,4.4,0.0,25.0,349,Moderately Updated
MAPS_AND_NAVIGATION,3.3,555,50000,Free,Everyone,Maps & Navigation,4.0,0.0,31.0,231,Moderately Updated
FAMILY,4.4,75,500,Free,Everyone,Education,4.1,0.0,3.7,467,Outdated
VIDEO_PLAYERS,Unrated,22,1000,Free,Everyone,Video Players & Editors,4.1,0.0,8.5,5,Recently Updated
FAMILY,4.4,36,10000,Free,Everyone,Simulation,4.0,0.0,24.0,55,Recently Updated
GAME,4.6,20,100,Free,Mature 17+,Action,4.0,0.0,34.0,96,Moderately Updated
SHOPPING,4.4,19212,500000,Free,Everyone,Shopping,4.1,0.0,6.9,5,Recently Updated
GAME,4.5,14,100,Free,Teen,Action,4.0,0.0,45.0,40,Recently Updated
TRAVEL_AND_LOCAL,4.1,46,1000,Free,Everyone,Travel & Local,4.0,0.0,12.0,574,Outdated
NEWS_AND_MAGAZINES,2.2,23,1000,Free,Everyone,News & Magazines,5.0,0.0,33.0,63,Recently Updated
FAMILY,4.2,31,5000,Free,Everyone,Simulation,4.0,0.0,35.0,57,Recently Updated
FAMILY,4.8,4,1000,Free,Everyone,Simulation,4.0,0.0,25.0,19,Recently Updated
GAME,Unrated,0,50,Free,Teen,Action,4.0,0.0,48.0,33,Recently Updated
TOOLS,Unrated,3,500,Free,Everyone,Tools,2.2,0.0,1.0,1105,Outdated
FINANCE,3.2,124,10000,Free,Everyone,Finance,4.1,0.0,7.2,217,Moderately Updated
